,text,author_id,conversation_id,created_at,source,reply_settings,public_metrics,lang,id,in_reply_to_user_id,referenced_tweets
333,"Built for young families, minicars are attracting a huge following among Japan’s elderly drivers https://t.co/sM5URuVejY @GlobeBusiness https://t.co/ATXNw9fK0N",8736882,1050001293203267584,2018-10-10T12:33:11.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,1050001293203267584,,
334,"Seniors Day profile: after retirement, a book and two degrees https://t.co/kVP3HlMwPE https://t.co/1ROJt8xo3S",8736882,1046687957795520512,2018-10-01T09:07:10.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",en,1046687957795520512,,
335,There’s a strong – and a bit sad – case for some seniors to stop being so tight with money https://t.co/r6W8uUHR6k @GlobeMoney https://t.co/WwfgnOfx73,8736882,1045068776423616512,2018-09-26T21:53:07.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1045068776423616512,,
336,Seniors and their growing mortgages are wrecking the good-news story of Canada getting its act together on debt https://t.co/WfZenwYkt5 @GlobeMoney https://t.co/w68SiZLVjb,8736882,1042353462397173760,2018-09-19T10:03:26.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 4, 'quote_count': 4}",en,1042353462397173760,,
337,Ottawa’s poverty-fighting plan discounts the needs of low-income seniors https://t.co/5Xu2nMc2JH @GlobeBusiness https://t.co/gdwqJIglI3,8736882,1041768779145895936,2018-09-17T19:20:06.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 6, 'like_count': 6, 'quote_count': 0}",en,1041768779145895936,,
338,"Cylons, they are not. These intelligent and friendly robots are designed to help the elderly live a better life https://t.co/uQyhfSabo2 https://t.co/wC2OBcIhYg",8736882,1033686531389542401,2018-08-26T12:04:08.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 5, 'like_count': 6, 'quote_count': 1}",en,1033686531389542401,,
339,"Quebec parties make promises to families, seniors on second day of election campaign https://t.co/YGSyDPAGY1 https://t.co/u5SLMxxxNN",8736882,1033003781435191296,2018-08-24T14:51:08.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 2}",en,1033003781435191296,,
340,"Victoria, B.C., teens and seniors with dementia joined forces in a choir, with researchers https://t.co/lgNUk32Pel https://t.co/gISJ84RWdX",8736882,1028612840687460353,2018-08-12T12:03:06.000Z,dlvr.it,everyone,"{'retweet_count': 11, 'reply_count': 2, 'like_count': 33, 'quote_count': 4}",en,1028612840687460353,,
341,LGBTQ seniors fear renewed discrimination in long-term care https://t.co/ubmOkKsVlb @GlobePolitics https://t.co/CbFMgYvt2e,8736882,1026770444429348865,2018-08-07T10:02:05.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",en,1026770444429348865,,
342,Help for the elder orphan https://t.co/gEhd50HJ9e @GlobeInvestor https://t.co/lbKHDU1wsD,8736882,1022611042113712128,2018-07-26T22:34:06.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",en,1022611042113712128,,
343,Seniors have too much house. Millennials have none. And a business model is born https://t.co/lukjY9UZVP https://t.co/NSPbzvPEMw,8736882,1020096462334513152,2018-07-20T00:02:03.000Z,dlvr.it,everyone,"{'retweet_count': 29, 'reply_count': 3, 'like_count': 47, 'quote_count': 9}",en,1020096462334513152,,
344,Seniors may have a hard time with TD’s security process for online banking https://t.co/G66JXFYLce @GlobeMoney https://t.co/Hk7Fgdrfdi,8736882,1020067523947974656,2018-07-19T22:07:04.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 2, 'quote_count': 1}",en,1020067523947974656,,
345,Physicians urge Ottawa to pay another $21-billion over decade for seniors health care https://t.co/uYoulzjkod @GlobePolitics https://t.co/py86dxHdnE,8736882,1019196805370662912,2018-07-17T12:27:08.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 5, 'like_count': 12, 'quote_count': 0}",en,1019196805370662912,,
346,"Seniors in Toronto community housing say they are victims of crime, harassment as younger tenants transferred in https://t.co/pAI8BTqszv @GlobeToronto https://t.co/m8MtGGKJn5",8736882,1017937995582717952,2018-07-14T01:05:05.000Z,dlvr.it,everyone,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 7, 'quote_count': 2}",en,1017937995582717952,,
347,"Doug Knockwood, 88, survived rough early life to become a Mi’kmaq elder who helped people beat addictions https://t.co/uEm7AYPXzZ https://t.co/EMntQoMLCU",8736882,1016063393667485696,2018-07-08T20:56:05.000Z,dlvr.it,everyone,"{'retweet_count': 20, 'reply_count': 1, 'like_count': 59, 'quote_count': 3}",en,1016063393667485696,,
348,Federal government to spend $75-million studying seniors’ quality of life https://t.co/1ibJ9E9XP0 @GlobePolitics,8736882,1011272053230428160,2018-06-25T15:37:00.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 16, 'like_count': 8, 'quote_count': 1}",en,1011272053230428160,,
349,Police investigating reports of elder abuse against Marvel Comics’ Stan Lee https://t.co/quA0b8g98H @GlobeArts https://t.co/pUDuPHrKpf,8736882,1007036414255513601,2018-06-13T23:06:05.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 6, 'quote_count': 1}",en,1007036414255513601,,
350,Quebec builder rides a rising tide in seniors’ housing https://t.co/pz6eT0fnVQ https://t.co/UW62qRPfFy,8736882,1006628990650466304,2018-06-12T20:07:08.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,1006628990650466304,,
351,How to help seniors avoid financial misery https://t.co/3Huw7h22KK @GlobeBusiness https://t.co/HECVgrdKmZ,8736882,1005929092137406466,2018-06-10T21:45:59.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",en,1005929092137406466,,
352,B.C. elder receives honorary degree for her efforts to preserve Halq’emeylem language https://t.co/RMkeaseCs9 https://t.co/TtvsIvkHoY,8736882,1004525810546425856,2018-06-07T00:49:51.000Z,dlvr.it,everyone,"{'retweet_count': 49, 'reply_count': 3, 'like_count': 163, 'quote_count': 3}",en,1004525810546425856,,
353,Nova Scotia man who rescued elderly woman from fire overwhelmed by award of Medal of Bravery https://t.co/fnZK5feTRo https://t.co/RqCUiToCer,8736882,1003364692784320512,2018-06-03T19:55:59.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}",en,1003364692784320512,,
354,New study aims to provide clues on how Canadian seniors can age healthily https://t.co/i2Gtv5z63c https://t.co/2i0RX2qoUs,8736882,998926806693568513,2018-05-22T14:01:24.000Z,dlvr.it,everyone,"{'retweet_count': 10, 'reply_count': 2, 'like_count': 8, 'quote_count': 7}",en,998926806693568513,,
355,Could the DNA of these ‘super seniors’ hold the secret to healthy aging? https://t.co/gu3k4cnp3w From @AdrianaBarton via @Globe_Health,8736882,997992564044259328,2018-05-20T00:09:03.000Z,SocialNewsDesk,everyone,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",en,997992564044259328,,
356,Could the DNA of these ‘super seniors’ hold the secret to healthy aging? https://t.co/gu3k4cnp3w From @adrianabarton via @Globe_Health,8736882,997895916609826816,2018-05-19T17:45:01.000Z,SocialNewsDesk,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,997895916609826816,,
357,Could the DNA of these ‘super seniors’ hold the secret to healthy aging? https://t.co/gu3k4cnp3w From @adrianabarton @Globe_Health,8736882,997863342315397120,2018-05-19T15:35:34.000Z,SocialNewsDesk,everyone,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",en,997863342315397120,,
358,Could the DNA of these ‘super seniors’ hold the secret to healthy aging? https://t.co/qamir8wijy https://t.co/cI3KhpJ2SW,8736882,997553941721137153,2018-05-18T19:06:08.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 6, 'quote_count': 3}",en,997553941721137153,,
359,Downsizing seniors buy in Vancouver’s park-like Langara Springs https://t.co/IpAVNIjucs https://t.co/XkDJOcMfIB,8736882,996512054101000192,2018-05-15T22:06:02.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,996512054101000192,,
360,Old age alone shouldn’t be considered a justification for physician-assisted death https://t.co/I2fPGK7nLi @GlobeDebate,8736882,983270385553674241,2018-04-09T09:08:22.000Z,SocialFlow,everyone,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 12, 'quote_count': 2}",en,983270385553674241,,
361,Implementing elder care policies is smart management https://t.co/ennktrW2f0 From @GlobeBusiness,8736882,976401386048016385,2018-03-21T10:13:25.000Z,SocialFlow,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,976401386048016385,,
362,OSC eyes regulations to protect seniors from exploitation https://t.co/zYYp9YHgDs From @clareohara @GlobeInvestor,8736882,976265921424691200,2018-03-21T01:15:08.000Z,SocialFlow,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,976265921424691200,,
363,Ontario government to expand pharmacare program to seniors https://t.co/4uEeL6Biu4,8736882,976206451923410944,2018-03-20T21:18:49.000Z,SocialFlow,everyone,"{'retweet_count': 14, 'reply_count': 21, 'like_count': 41, 'quote_count': 5}",en,976206451923410944,,
364,Ontario health spending not keeping pace with aging population: watchdog https://t.co/6A119Cs7qt,8736882,973969632318107654,2018-03-14T17:10:30.000Z,SocialFlow,everyone,"{'retweet_count': 6, 'reply_count': 3, 'like_count': 9, 'quote_count': 1}",en,973969632318107654,,
365,Vancouver group looks to break down social barriers among seniors https://t.co/iOehUg8XdC,8736882,968680032318246912,2018-02-28T02:51:31.000Z,SocialFlow,everyone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",en,968680032318246912,,
366,Nunavut project to collect Inuit elder testimony on Franklin shipwreck sites https://t.co/XPzw8aMCeT,8736882,963395160360083456,2018-02-13T12:51:19.000Z,SocialFlow,everyone,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 19, 'quote_count': 4}",en,963395160360083456,,
367,Elderly in B.C. still not receiving minimum hours of direct care: seniors advocate https://t.co/mKfQpB40X7 @GlobeBC,8736882,958806935452766209,2018-01-31T20:59:21.000Z,SocialFlow,everyone,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 5, 'quote_count': 1}",en,958806935452766209,,
368,"Insurer must pay $237,000 in legal costs to elderly woman awarded $20,000 https://t.co/j7oiRh5jF9",8736882,958776267431710720,2018-01-31T18:57:30.000Z,SocialFlow,everyone,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 7, 'quote_count': 3}",en,958776267431710720,,
369,Signs of old age abound in a bull market closing in on history https://t.co/94VEg4t0el @GlobeInvestor,8736882,958696027594412033,2018-01-31T13:38:39.000Z,SocialFlow,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,958696027594412033,,
370,Elderly married couple from Winnipeg found dead in Jamaica https://t.co/qhdAAixoCx,8736882,951301652233031680,2018-01-11T03:56:02.000Z,SocialFlow,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",en,951301652233031680,,
371,Elderly married couple from Winnipeg found dead in Jamaica https://t.co/Sfl3AkAWuK,8736882,951256703873572864,2018-01-11T00:57:26.000Z,SocialFlow,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,951256703873572864,,
